Sede,Invoice No,Date,Line,Product Code,Invoice Quantity,Unit Cost,Net Unit Price,Price List,Price Limit,Price Std,Category Name,Total
PAL,PAL1015,27/01/2026,20,TUB-687,2,11.25,17.18,18.9,16.32,17.18,Tuberías,34.36
PAL,PAL1016,09/03/2025,10,ACA-854,4,28.91,51.82,57.0,49.23,51.82,Acabados,207.28
PAL,PAL1017,07/03/2025,10,PIN-954,2,35.55,49.55,54.51,47.07,49.55,Pinturas,99.1
PAL,PAL1018,08/06/2025,10,CEM-792,1,32.26,43.49,47.84,41.32,43.49,Cemento,43.49
PAL,PAL1018,08/06/2025,20,ACA-968,1,22.24,29.47,32.42,28.0,29.47,Acabados,29.47
PAL,PAL1018,08/06/2025,30,CEM-602,3,26.72,41.04,45.14,38.99,41.04,Cemento,123.12
PAL,PAL1019,06/01/2025,10,CEM-638,1,12.77,20.15,22.16,19.14,20.15,Cemento,20.15
PAL,PAL1019,06/01/2025,20,PIN-503,3,21.74,33.96,37.36,32.26,33.96,Pinturas,101.88
PAL,PAL1019,06/01/2025,30,ACE-815,1,32.16,44.94,49.43,42.69,44.94,Acero,44.94
PAL,PAL1020,17/05/2026,10,CEM-694,4,5.29,8.61,9.47,8.18,8.61,Cemento,34.44
PAL,PAL1020,17/05/2026,20,PLY-661,2,17.66,32.16,35.38,30.55,32.16,Plywood,64.32
PAL,PAL1021,09/12/2025,10,CEM-610,2,38.55,56.31,61.94,53.49,56.31,Cemento,112.62
PAL,PAL1022,14/01/2026,10,CEM-386,4,31.33,46.11,50.72,43.8,46.11,Cemento,184.44
PAL,PAL1023,15/10/2025,10,TUB-838,1,39.27,67.73,74.5,64.34,67.73,Tuberías,67.73
PAL,PAL1024,09/11/2025,10,TUB-584,2,34.97,51.2,56.32,48.64,51.2,Tuberías,102.4
PAL,PAL1025,26/07/2025,10,PLY-904,3,22.49,42.55,46.8,40.42,42.55,Plywood,127.65
PAL,PAL1026,16/03/2026,10,CEM-807,1,35.05,45.98,50.58,43.68,45.98,Cemento,45.98
PAL,PAL1026,16/03/2026,20,PLY-560,1,12.54,18.77,20.65,17.83,18.77,Plywood,18.77
PAL,PAL1027,24/06/2025,10,CEM-452,3,17.61,27.62,30.38,26.24,27.62,Cemento,82.86
PAL,PAL1027,24/06/2025,20,PLY-690,2,9.24,16.85,18.54,16.01,16.85,Plywood,33.7
PAL,PAL1028,19/04/2025,10,TUB-432,3,11.11,19.72,21.69,18.73,19.72,Tuberías,59.16
PAL,PAL1028,19/04/2025,20,TUB-490,1,22.06,38.64,42.5,36.71,38.64,Tuberías,38.64
PAL,PAL1028,19/04/2025,30,TUB-755,2,21.23,39.67,43.64,37.69,39.67,Tuberías,79.34
PAL,PAL1029,26/03/2025,10,CEM-181,1,26.43,39.42,43.36,37.45,39.42,Cemento,39.42
PAL,PAL1029,26/03/2025,20,PLY-827,3,12.99,19.88,21.87,18.89,19.88,Plywood,59.64
PAL,PAL1030,09/01/2025,10,TUB-865,3,14.49,23.13,25.44,21.97,23.13,Tuberías,69.39
PAL,PAL1030,09/01/2025,20,TUB-974,2,38.79,61.29,67.42,58.23,61.29,Tuberías,122.58
PAL,PAL1030,09/01/2025,30,PLY-315,1,30.47,52.24,57.46,49.63,52.24,Plywood,52.24
PAL,PAL1031,06/11/2025,10,PLY-126,1,7.23,13.23,14.55,12.57,13.23,Plywood,13.23
PAL,PAL1031,06/11/2025,20,PIN-368,1,23.34,41.82,46.0,39.73,41.82,Pinturas,41.82
PAL,PAL1032,20/09/2025,10,PLY-353,2,37.61,59.02,64.92,56.07,59.02,Plywood,118.04
PAL,PAL1033,24/11/2025,10,CEM-129,2,9.42,14.63,16.09,13.9,14.63,Cemento,29.26
PAL,PAL1033,24/11/2025,20,PLY-578,4,17.49,32.34,35.57,30.72,32.34,Plywood,129.36
PAL,PAL1034,28/02/2025,10,FER-705,2,24.2,33.47,36.82,31.8,33.47,Ferretería,66.94
PAL,PAL1034,28/02/2025,20,TUB-636,4,27.09,46.0,50.6,43.7,46.0,Tuberías,184.0
PAL,PAL1034,28/02/2025,30,TUB-652,4,23.68,43.65,48.02,41.47,43.65,Tuberías,174.6
PAL,PAL1035,08/04/2025,10,CEM-110,3,17.8,25.25,27.78,23.99,25.25,Cemento,75.75
PAL,PAL1036,01/04/2025,10,PIN-647,4,34.68,50.73,55.8,48.19,50.73,Pinturas,202.92
PAL,PAL1036,01/04/2025,20,PLY-406,4,37.27,69.55,76.51,66.07,69.55,Plywood,278.2
PAL,PAL1036,01/04/2025,30,PLY-915,2,20.07,30.46,33.51,28.94,30.46,Plywood,60.92
PAL,PAL1037,01/06/2025,10,CEM-355,4,19.41,30.48,33.53,28.96,30.48,Cemento,121.92
PAL,PAL1037,01/06/2025,20,PLY-325,4,30.8,48.33,53.16,45.91,48.33,Plywood,193.32
PAL,PAL1037,01/06/2025,30,CEM-391,3,19.78,27.86,30.65,26.47,27.86,Cemento,83.58
PAL,PAL1038,21/08/2025,10,CEM-286,1,14.41,19.92,21.91,18.92,19.92,Cemento,19.92
PAL,PAL1038,21/08/2025,20,PLY-378,4,8.86,14.21,15.63,13.5,14.21,Plywood,56.84
PAL,PAL1038,21/08/2025,30,TUB-150,2,22.22,34.01,37.41,32.31,34.01,Tuberías,68.02
PAL,PAL1039,18/04/2025,10,CEM-844,4,8.58,12.21,13.43,11.6,12.21,Cemento,48.84
PAL,PAL1040,01/02/2026,10,PLY-419,4,5.52,8.15,8.97,7.74,8.15,Plywood,32.6
PAL,PAL1041,26/11/2025,10,SEG-182,3,21.23,34.61,38.07,32.88,34.61,Seguridad,103.83
PAL,PAL1041,26/11/2025,20,PIN-173,4,38.31,50.48,55.53,47.96,50.48,Pinturas,201.92
PAL,PAL1042,18/06/2026,10,PLY-948,4,36.35,54.34,59.77,51.62,54.34,Plywood,217.36
PAL,PAL1042,18/06/2026,20,PLY-889,4,39.11,68.15,74.97,64.74,68.15,Plywood,272.6
PAL,PAL1043,15/03/2026,10,PIN-633,1,6.17,9.39,10.33,8.92,9.39,Pinturas,9.39
PAL,PAL1044,22/06/2026,10,CEM-262,3,28.85,41.69,45.86,39.61,41.69,Cemento,125.07
PAL,PAL1045,21/01/2025,10,PLY-592,3,37.81,61.98,68.18,58.88,61.98,Plywood,185.94
PAL,PAL1045,21/01/2025,20,TUB-215,2,11.96,21.91,24.1,20.81,21.91,Tuberías,43.82
PAL,PAL1045,21/01/2025,30,CEM-698,3,20.2,26.17,28.79,24.86,26.17,Cemento,78.51
PAL,PAL1046,04/01/2026,10,PIN-804,4,5.31,6.96,7.66,6.61,6.96,Pinturas,27.84
PAL,PAL1046,04/01/2026,20,TUB-611,2,18.0,25.33,27.86,24.06,25.33,Tuberías,50.66
PAL,PAL1047,03/10/2025,10,TUB-161,1,37.58,71.04,78.14,67.49,71.04,Tuberías,71.04
PAL,PAL1047,03/10/2025,20,CEM-228,1,10.39,16.19,17.81,15.38,16.19,Cemento,16.19
PAL,PAL1047,03/10/2025,30,CEM-924,3,16.09,25.25,27.78,23.99,25.25,Cemento,75.75
PAL,PAL1048,15/05/2026,10,CEM-356,2,29.12,42.75,47.03,40.61,42.75,Cemento,85.5
PAL,PAL1048,15/05/2026,20,ELÉ-655,3,21.99,26.36,29.0,25.04,26.36,Eléctrico,79.08
PAL,PAL1048,15/05/2026,30,TUB-431,3,11.64,16.98,18.68,16.13,16.98,Tuberías,50.94
PAL,PAL1049,24/12/2025,10,CEM-170,2,34.1,59.62,65.58,56.64,59.62,Cemento,119.24
PAL,PAL1049,24/12/2025,20,CEM-564,3,20.73,35.25,38.78,33.49,35.25,Cemento,105.75
PAL,PAL1050,01/12/2025,10,CEM-894,3,30.68,53.16,58.48,50.5,53.16,Cemento,159.48
PAL,PAL1050,01/12/2025,20,TUB-294,4,16.22,22.6,24.86,21.47,22.6,Tuberías,90.4
PAL,PAL1050,01/12/2025,30,CEM-430,3,22.41,35.08,38.59,33.33,35.08,Cemento,105.24
PAL,PAL1051,14/06/2026,10,CEM-955,1,8.37,13.56,14.92,12.88,13.56,Cemento,13.56
PAL,PAL1051,14/06/2026,20,FER-597,1,11.25,14.96,16.46,14.21,14.96,Ferretería,14.96
PAL,PAL1051,14/06/2026,30,CEM-773,4,6.11,9.84,10.82,9.35,9.84,Cemento,39.36
PAL,PAL1052,16/01/2026,10,TUB-720,2,25.66,35.56,39.12,33.78,35.56,Tuberías,71.12
PAL,PAL1052,16/01/2026,20,TUB-952,4,5.46,10.1,11.11,9.59,10.1,Tuberías,40.4
PAL,PAL1052,16/01/2026,30,PLY-941,4,33.04,46.06,50.67,43.76,46.06,Plywood,184.24
PAL,PAL1053,12/06/2025,10,PLY-954,1,26.59,43.7,48.07,41.52,43.7,Plywood,43.7
PAL,PAL1053,12/06/2025,20,CEM-203,1,38.06,67.43,74.17,64.06,67.43,Cemento,67.43
PAL,PAL1053,12/06/2025,30,TUB-683,2,23.61,34.48,37.93,32.76,34.48,Tuberías,68.96
PAL,PAL1054,21/05/2026,10,TUB-790,3,24.53,43.09,47.4,40.94,43.09,Tuberías,129.27
PAL,PAL1055,15/05/2026,10,TUB-663,2,35.9,52.0,57.2,49.4,52.0,Tuberías,104.0
PAL,PAL1055,15/05/2026,20,CEM-460,4,16.81,22.99,25.29,21.84,22.99,Cemento,91.96
PAL,PAL1055,15/05/2026,30,ELÉ-522,3,24.25,33.68,37.05,32.0,33.68,Eléctrico,101.04
PAL,PAL1056,25/09/2025,10,CEM-484,2,30.41,48.48,53.33,46.06,48.48,Cemento,96.96
PAL,PAL1056,25/09/2025,20,PIN-558,4,37.42,53.05,58.36,50.4,53.05,Pinturas,212.2
PAL,PAL1056,25/09/2025,30,ACA-710,3,5.01,6.71,7.38,6.37,6.71,Acabados,20.13
PAL,PAL1057,01/11/2025,10,PLY-319,2,36.16,49.36,54.3,46.89,49.36,Plywood,98.72
PAL,PAL1057,01/11/2025,20,ACE-666,3,5.76,9.02,9.92,8.57,9.02,Acero,27.06
PAL,PAL1057,01/11/2025,30,CEM-138,1,24.97,39.35,43.29,37.38,39.35,Cemento,39.35
PAL,PAL1058,15/05/2025,10,PLY-338,2,14.27,26.19,28.81,24.88,26.19,Plywood,52.38
PAL,PAL1058,15/05/2025,20,CEM-851,2,15.51,24.43,26.87,23.21,24.43,Cemento,48.86
PAL,PAL1059,03/05/2026,10,CEM-709,1,21.89,33.57,36.93,31.89,33.57,Cemento,33.57
PAL,PAL1059,03/05/2026,20,TUB-180,4,6.31,11.29,12.42,10.73,11.29,Tuberías,45.16
PAL,PAL1059,03/05/2026,30,PIN-526,4,37.27,54.34,59.77,51.62,54.34,Pinturas,217.36
PAL,PAL1060,28/03/2026,10,ELÉ-749,1,12.94,16.46,18.11,15.64,16.46,Eléctrico,16.46
PAL,PAL1061,25/08/2025,10,CEM-434,2,15.67,20.5,22.55,19.47,20.5,Cemento,41.0
PAL,PAL1061,25/08/2025,20,CEM-556,4,12.73,16.72,18.39,15.88,16.72,Cemento,66.88
PAL,PAL1061,25/08/2025,30,PIN-396,4,25.13,33.54,36.89,31.86,33.54,Pinturas,134.16
PAL,PAL1062,26/03/2026,10,PLY-661,1,16.77,27.09,29.8,25.74,27.09,Plywood,27.09
PAL,PAL1062,26/03/2026,20,CEM-880,2,7.98,12.29,13.52,11.68,12.29,Cemento,24.58
PAL,PAL1063,05/10/2025,10,TUB-674,2,22.08,37.69,41.46,35.81,37.69,Tuberías,75.38
PAL,PAL1063,05/10/2025,20,TUB-372,1,30.75,45.84,50.42,43.55,45.84,Tuberías,45.84
PAL,PAL1064,25/01/2025,10,CEM-533,4,37.34,49.77,54.75,47.28,49.77,Cemento,199.08
PAL,PAL1064,25/01/2025,20,CEM-888,1,11.67,17.05,18.76,16.2,17.05,Cemento,17.05
PAL,PAL1065,10/04/2026,10,SEG-738,4,26.57,45.88,50.47,43.59,45.88,Seguridad,183.52
PAL,PAL1066,05/04/2025,10,PLY-259,3,33.64,49.38,54.32,46.91,49.38,Plywood,148.14
PAL,PAL1066,05/04/2025,20,PIN-348,1,34.85,46.91,51.6,44.56,46.91,Pinturas,46.91
PAL,PAL1067,20/11/2025,10,ACE-412,1,33.7,40.16,44.18,38.15,40.16,Acero,40.16
PAL,PAL1068,15/06/2026,10,PLY-659,2,12.32,20.31,22.34,19.29,20.31,Plywood,40.62
PAL,PAL1068,15/06/2026,20,CEM-811,2,14.05,21.51,23.66,20.43,21.51,Cemento,43.02
PAL,PAL1069,23/03/2025,10,PLY-361,1,25.41,43.58,47.94,41.4,43.58,Plywood,43.58
PAL,PAL1069,23/03/2025,20,PLY-154,3,14.94,26.62,29.28,25.29,26.62,Plywood,79.86
PAL,PAL1069,23/03/2025,30,CEM-778,3,38.08,50.31,55.34,47.79,50.31,Cemento,150.93
PAL,PAL1070,28/06/2026,10,CEM-336,4,8.78,12.6,13.86,11.97,12.6,Cemento,50.4
PAL,PAL1070,28/06/2026,20,HER-596,3,22.8,30.09,33.1,28.59,30.09,Herramientas,90.27
PAL,PAL1070,28/06/2026,30,ACE-674,4,23.6,30.01,33.01,28.51,30.01,Acero,120.04
PAL,PAL1071,23/11/2025,10,PLY-502,4,37.28,56.82,62.5,53.98,56.82,Plywood,227.28
PAL,PAL1072,24/01/2025,10,PLY-341,3,28.95,44.9,49.39,42.65,44.9,Plywood,134.7
PAL,PAL1073,17/01/2025,10,PIN-668,1,26.9,46.61,51.27,44.28,46.61,Pinturas,46.61
PAL,PAL1073,17/01/2025,20,ACA-772,4,12.9,19.33,21.26,18.36,19.33,Acabados,77.32
PAL,PAL1074,05/01/2026,10,PIN-527,2,23.23,37.9,41.69,36.0,37.9,Pinturas,75.8
PAL,PAL1075,08/02/2026,10,PLY-559,3,38.97,71.95,79.15,68.35,71.95,Plywood,215.85
PAL,PAL1075,08/02/2026,20,TUB-983,2,12.24,17.55,19.31,16.67,17.55,Tuberías,35.1
PAL,PAL1075,08/02/2026,30,PLY-540,2,29.1,53.56,58.92,50.88,53.56,Plywood,107.12
PAL,PAL1076,25/04/2026,10,TUB-670,1,24.77,35.76,39.34,33.97,35.76,Tuberías,35.76
PAL,PAL1077,18/09/2025,10,PLY-883,1,16.12,29.5,32.45,28.02,29.5,Plywood,29.5
PAL,PAL1077,18/09/2025,20,CEM-553,3,39.05,69.2,76.12,65.74,69.2,Cemento,207.6
PAL,PAL1077,18/09/2025,30,PIN-255,3,33.76,54.38,59.82,51.66,54.38,Pinturas,163.14
PAL,PAL1078,25/02/2025,10,PLY-720,3,11.47,20.28,22.31,19.27,20.28,Plywood,60.84
PAL,PAL1079,19/11/2025,10,CEM-181,3,13.13,21.46,23.61,20.39,21.46,Cemento,64.38
PAL,PAL1079,19/11/2025,20,TUB-829,4,21.68,35.27,38.8,33.51,35.27,Tuberías,141.08
PAL,PAL1079,19/11/2025,30,TUB-240,4,11.44,17.91,19.7,17.01,17.91,Tuberías,71.64
PAL,PAL1080,06/01/2026,10,CEM-522,3,19.3,34.27,37.7,32.56,34.27,Cemento,102.81
PAL,PAL1081,08/06/2026,10,TUB-549,2,12.1,17.77,19.55,16.88,17.77,Tuberías,35.54
PAL,PAL1081,08/06/2026,20,ACE-352,4,22.15,29.59,32.55,28.11,29.59,Acero,118.36
PAL,PAL1081,08/06/2026,30,CEM-837,4,32.17,51.28,56.41,48.72,51.28,Cemento,205.12
PAL,PAL1082,11/02/2026,10,TUB-633,1,30.99,51.93,57.12,49.33,51.93,Tuberías,51.93
PAL,PAL1082,11/02/2026,20,PLY-631,2,20.99,38.4,42.24,36.48,38.4,Plywood,76.8
PAL,PAL1083,18/01/2026,10,SEG-294,1,6.37,9.13,10.04,8.67,9.13,Seguridad,9.13
PAL,PAL1083,18/01/2026,20,CEM-572,3,18.93,27.28,30.01,25.92,27.28,Cemento,81.84
PAL,PAL1084,06/05/2026,10,CEM-574,2,37.17,60.79,66.87,57.75,60.79,Cemento,121.58
PAL,PAL1084,06/05/2026,20,PIN-284,1,20.81,34.42,37.86,32.7,34.42,Pinturas,34.42
PAL,PAL1085,25/02/2026,10,FER-431,4,29.36,40.61,44.67,38.58,40.61,Ferretería,162.44
PAL,PAL1085,25/02/2026,20,CEM-565,2,11.26,17.85,19.64,16.96,17.85,Cemento,35.7
PAL,PAL1085,25/02/2026,30,PLY-835,2,16.34,27.9,30.69,26.5,27.9,Plywood,55.8
PAL,PAL1086,24/03/2025,10,PLY-636,1,29.72,50.51,55.56,47.98,50.51,Plywood,50.51
PAL,PAL1087,23/10/2025,10,TUB-487,2,39.13,65.95,72.55,62.65,65.95,Tuberías,131.9
PAL,PAL1087,23/10/2025,20,TUB-679,3,6.54,9.49,10.44,9.02,9.49,Tuberías,28.47
PAL,PAL1088,28/06/2025,10,ACE-529,1,10.67,13.36,14.7,12.69,13.36,Acero,13.36
PAL,PAL1088,28/06/2025,20,CEM-741,3,30.56,54.15,59.57,51.44,54.15,Cemento,162.45
PAL,PAL1088,28/06/2025,30,PLY-737,1,36.45,68.28,75.11,64.87,68.28,Plywood,68.28
PAL,PAL1089,25/02/2025,10,PLY-722,1,22.42,36.48,40.13,34.66,36.48,Plywood,36.48
PAL,PAL1089,25/02/2025,20,ELÉ-564,4,13.33,16.67,18.34,15.84,16.67,Eléctrico,66.68
PAL,PAL1090,14/01/2025,10,PLY-734,3,26.0,38.79,42.67,36.85,38.79,Plywood,116.37
PAL,PAL1090,14/01/2025,20,TUB-251,2,33.7,49.55,54.51,47.07,49.55,Tuberías,99.1
PAL,PAL1091,02/03/2026,10,CEM-439,3,10.09,13.16,14.48,12.5,13.16,Cemento,39.48
PAL,PAL1091,02/03/2026,20,FER-265,2,6.72,10.27,11.3,9.76,10.27,Ferretería,20.54
PAL,PAL1091,02/03/2026,30,TUB-566,2,26.39,45.59,50.15,43.31,45.59,Tuberías,91.18
PAL,PAL1092,24/11/2025,10,CEM-477,3,6.25,10.47,11.52,9.95,10.47,Cemento,31.41
PAL,PAL1092,24/11/2025,20,ELÉ-399,1,33.71,44.09,48.5,41.89,44.09,Eléctrico,44.09
PAL,PAL1092,24/11/2025,30,CEM-639,3,9.27,15.95,17.55,15.15,15.95,Cemento,47.85
PAL,PAL1093,14/11/2025,10,CEM-595,1,12.32,16.23,17.85,15.42,16.23,Cemento,16.23
PAL,PAL1093,14/11/2025,20,TUB-537,3,26.17,46.56,51.22,44.23,46.56,Tuberías,139.68
PAL,PAL1093,14/11/2025,30,TUB-232,3,16.08,26.36,29.0,25.04,26.36,Tuberías,79.08
PAL,PAL1094,20/04/2025,10,CEM-724,2,30.52,46.96,51.66,44.61,46.96,Cemento,93.92
PAL,PAL1094,20/04/2025,20,CEM-124,1,15.17,21.01,23.11,19.96,21.01,Cemento,21.01
PAL,PAL1094,20/04/2025,30,CEM-918,2,32.89,54.57,60.03,51.84,54.57,Cemento,109.14
PAL,PAL1095,20/04/2025,10,CEM-111,2,16.68,26.19,28.81,24.88,26.19,Cemento,52.38
PAL,PAL1095,20/04/2025,20,TUB-415,1,29.15,43.58,47.94,41.4,43.58,Tuberías,43.58
PAL,PAL1096,10/09/2025,10,TUB-449,3,31.85,45.24,49.76,42.98,45.24,Tuberías,135.72
PAL,PAL1096,10/09/2025,20,CEM-298,2,24.91,44.13,48.54,41.92,44.13,Cemento,88.26
PAL,PAL1096,10/09/2025,30,CEM-916,4,16.83,27.37,30.11,26.0,27.37,Cemento,109.48
PAL,PAL1097,02/12/2025,10,PLY-573,3,10.44,16.78,18.46,15.94,16.78,Plywood,50.34
PAL,PAL1097,02/12/2025,20,PIN-678,3,19.49,32.43,35.67,30.81,32.43,Pinturas,97.29
PAL,PAL1097,02/12/2025,30,TUB-691,2,16.04,26.38,29.02,25.06,26.38,Tuberías,52.76
PAL,PAL1098,22/09/2025,10,PIN-387,2,36.08,52.96,58.26,50.31,52.96,Pinturas,105.92
PAL,PAL1098,22/09/2025,20,PIN-684,2,16.87,24.95,27.45,23.7,24.95,Pinturas,49.9
PAL,PAL1099,20/01/2025,10,CEM-822,3,9.09,15.29,16.82,14.53,15.29,Cemento,45.87
PAL,PAL1099,20/01/2025,20,ACE-608,1,29.84,39.12,43.03,37.16,39.12,Acero,39.12
PAL,PAL1100,08/01/2026,10,CEM-279,3,38.28,53.46,58.81,50.79,53.46,Cemento,160.38
PAL,PAL1100,08/01/2026,20,PLY-554,1,32.47,57.67,63.44,54.79,57.67,Plywood,57.67
PAL,PAL1101,17/11/2025,10,PIN-595,3,36.67,50.13,55.14,47.62,50.13,Pinturas,150.39
PAL,PAL1102,24/12/2025,10,CEM-941,1,16.46,27.58,30.34,26.2,27.58,Cemento,27.58
PAL,PAL1102,24/12/2025,20,HER-841,2,23.07,32.93,36.22,31.28,32.93,Herramientas,65.86
PAL,PAL1102,24/12/2025,30,PLY-104,1,18.57,33.84,37.22,32.15,33.84,Plywood,33.84
PAL,PAL1103,10/12/2025,10,TUB-147,4,25.8,36.28,39.91,34.47,36.28,Tuberías,145.12
PAL,PAL1104,04/02/2026,10,PIN-754,3,31.09,40.44,44.48,38.42,40.44,Pinturas,121.32
PAL,PAL1104,04/02/2026,20,ELÉ-645,3,16.23,18.1,19.91,17.2,18.1,Eléctrico,54.3
PAL,PAL1104,04/02/2026,30,CEM-261,2,20.44,27.53,30.28,26.15,27.53,Cemento,55.06
PAL,PAL1105,09/12/2025,10,PLY-655,2,26.8,43.83,48.21,41.64,43.83,Plywood,87.66
PAL,PAL1106,12/01/2026,10,CEM-687,3,9.95,16.34,17.97,15.52,16.34,Cemento,49.02
PAL,PAL1106,12/01/2026,20,CEM-653,3,7.49,11.96,13.16,11.36,11.96,Cemento,35.88
PAL,PAL1106,12/01/2026,30,CEM-208,1,9.55,14.56,16.02,13.83,14.56,Cemento,14.56
PAL,PAL1107,13/01/2025,10,PLY-731,4,18.72,32.52,35.77,30.89,32.52,Plywood,130.08
PAL,PAL1108,12/05/2026,10,CEM-873,1,11.94,19.94,21.93,18.94,19.94,Cemento,19.94
PAL,PAL1108,12/05/2026,20,PIN-199,4,24.87,33.23,36.55,31.57,33.23,Pinturas,132.92
PAL,PAL1109,15/02/2025,10,TUB-329,2,29.86,48.0,52.8,45.6,48.0,Tuberías,96.0
PAL,PAL1109,15/02/2025,20,PLY-501,3,36.35,54.49,59.94,51.77,54.49,Plywood,163.47
PAL,PAL1110,06/03/2026,10,FER-564,3,16.56,29.08,31.99,27.63,29.08,Ferretería,87.24
PAL,PAL1110,06/03/2026,20,CEM-572,4,7.29,9.8,10.78,9.31,9.8,Cemento,39.2
PAL,PAL1110,06/03/2026,30,PIN-620,2,14.88,21.8,23.98,20.71,21.8,Pinturas,43.6
PAL,PAL1111,04/05/2025,10,PIN-911,1,32.89,47.82,52.6,45.43,47.82,Pinturas,47.82
PAL,PAL1111,04/05/2025,20,CEM-735,2,21.13,33.5,36.85,31.82,33.5,Cemento,67.0
PAL,PAL1112,08/02/2025,10,PLY-933,2,21.88,30.56,33.62,29.03,30.56,Plywood,61.12
PAL,PAL1112,08/02/2025,20,TUB-657,3,20.09,37.8,41.58,35.91,37.8,Tuberías,113.4
PAL,PAL1112,08/02/2025,30,TUB-217,4,11.06,18.98,20.88,18.03,18.98,Tuberías,75.92
PAL,PAL1113,19/02/2026,10,CEM-415,2,24.43,41.58,45.74,39.5,41.58,Cemento,83.16
PAL,PAL1113,19/02/2026,20,ACA-435,4,7.44,10.25,11.28,9.74,10.25,Acabados,41.0
PAL,PAL1113,19/02/2026,30,CEM-694,2,28.11,37.48,41.23,35.61,37.48,Cemento,74.96
PAL,PAL1114,25/10/2025,10,PIN-644,4,31.5,51.12,56.23,48.56,51.12,Pinturas,204.48
PAL,PAL1114,25/10/2025,20,CEM-797,2,26.55,40.17,44.19,38.16,40.17,Cemento,80.34
PAL,PAL1114,25/10/2025,30,ELÉ-545,3,15.49,20.45,22.5,19.43,20.45,Eléctrico,61.35
PAL,PAL1115,23/09/2025,10,SEG-967,4,25.4,39.18,43.1,37.22,39.18,Seguridad,156.72
PAL,PAL1115,23/09/2025,20,PLY-100,1,15.3,23.84,26.22,22.65,23.84,Plywood,23.84
PAL,PAL1116,23/01/2026,10,PIN-340,1,17.57,30.29,33.32,28.78,30.29,Pinturas,30.29
PAL,PAL1116,23/01/2026,20,CEM-515,4,25.66,41.13,45.24,39.07,41.13,Cemento,164.52
PAL,PAL1116,23/01/2026,30,CEM-242,4,24.08,39.05,42.95,37.1,39.05,Cemento,156.2
PAL,PAL1117,07/10/2025,10,CEM-395,2,37.36,63.92,70.31,60.72,63.92,Cemento,127.84
PAL,PAL1117,07/10/2025,20,SEG-763,1,28.45,37.27,41.0,35.41,37.27,Seguridad,37.27
PAL,PAL1117,07/10/2025,30,PLY-239,4,30.25,49.03,53.93,46.58,49.03,Plywood,196.12
PAL,PAL1118,03/11/2025,10,TUB-738,4,19.55,31.33,34.46,29.76,31.33,Tuberías,125.32
PAL,PAL1119,06/03/2025,10,CEM-331,3,24.32,36.83,40.51,34.99,36.83,Cemento,110.49
PAL,PAL1119,06/03/2025,20,CEM-829,2,26.16,41.3,45.43,39.23,41.3,Cemento,82.6
PAL,PAL1120,17/09/2025,10,CEM-681,1,24.12,35.52,39.07,33.74,35.52,Cemento,35.52
PAL,PAL1120,17/09/2025,20,CEM-245,1,17.9,28.28,31.11,26.87,28.28,Cemento,28.28
PAL,PAL1121,24/03/2026,10,CEM-576,3,35.08,58.44,64.28,55.52,58.44,Cemento,175.32
PAL,PAL1121,24/03/2026,20,CEM-583,2,23.32,37.2,40.92,35.34,37.2,Cemento,74.4
PAL,PAL1121,24/03/2026,30,TUB-727,3,28.23,48.43,53.27,46.01,48.43,Tuberías,145.29
PAL,PAL1122,02/11/2025,10,TUB-687,4,5.38,8.62,9.48,8.19,8.62,Tuberías,34.48
PAL,PAL1122,02/11/2025,20,PIN-396,3,19.74,35.02,38.52,33.27,35.02,Pinturas,105.06
PAL,PAL1123,06/06/2026,10,TUB-162,3,25.92,39.44,43.38,37.47,39.44,Tuberías,118.32
PAL,PAL1124,21/03/2025,10,TUB-928,3,25.05,42.81,47.09,40.67,42.81,Tuberías,128.43
PAL,PAL1124,21/03/2025,20,PIN-617,2,5.96,9.14,10.05,8.68,9.14,Pinturas,18.28
PAL,PAL1125,03/01/2026,10,CEM-114,3,26.55,37.87,41.66,35.98,37.87,Cemento,113.61
PAL,PAL1125,03/01/2026,20,PIN-774,2,26.13,45.69,50.26,43.41,45.69,Pinturas,91.38
PAL,PAL1126,15/05/2026,10,PIN-285,4,14.14,23.23,25.55,22.07,23.23,Pinturas,92.92
PAL,PAL1126,15/05/2026,20,PIN-248,1,35.17,51.43,56.57,48.86,51.43,Pinturas,51.43
PAL,PAL1127,20/03/2026,10,PIN-343,4,31.35,46.95,51.65,44.6,46.95,Pinturas,187.8
PAL,PAL1128,22/02/2026,10,TUB-155,3,10.85,18.09,19.9,17.19,18.09,Tuberías,54.27
PAL,PAL1128,22/02/2026,20,TUB-575,2,31.44,44.69,49.16,42.46,44.69,Tuberías,89.38
PAL,PAL1129,13/08/2025,10,CEM-488,2,31.12,51.87,57.06,49.28,51.87,Cemento,103.74
PAL,PAL1129,13/08/2025,20,TUB-112,4,18.65,27.97,30.77,26.57,27.97,Tuberías,111.88
PAL,PAL1130,10/06/2026,10,CEM-199,1,16.05,24.96,27.46,23.71,24.96,Cemento,24.96
PAL,PAL1130,10/06/2026,20,FER-725,4,27.31,49.29,54.22,46.83,49.29,Ferretería,197.16
PAL,PAL1131,21/11/2025,10,CEM-572,4,14.35,19.19,21.11,18.23,19.19,Cemento,76.76
PAL,PAL1131,21/11/2025,20,PIN-632,2,31.22,51.82,57.0,49.23,51.82,Pinturas,103.64
